speaker_id,utterance_id,baseline_cosine,adapted_cosine,mean_shift_cosine,coral_cosine
p317,p317_022,0.051429394632577896,0.26066717505455017,0.23308216035366058,0.1426462201263196
p317,p317_023,0.058576010167598724,0.262484073638916,0.2264830768108368,0.19638691563374105
p317,p317_024,0.017403557896614075,0.24743102490901947,0.18615147471427917,0.19164921964074855
p317,p317_025,-0.08753278851509094,0.2554953098297119,0.04316328465938568,0.09764965717967712
p317,p317_026,-0.018792182207107544,0.2694411277770996,0.08261668682098389,0.0964707741920836
p317,p317_027,-0.022261613979935646,0.23844072222709656,0.05035983771085739,0.06895524159286488
p317,p317_028,-0.06715423613786697,0.3021707832813263,0.18746528029441833,0.14736731374191775
p317,p317_029,0.07401247322559357,0.19395023584365845,0.07723058760166168,0.06658412347848217
p317,p317_030,0.018407542258501053,0.17960326373577118,0.0858730897307396,0.06526804112659512
p317,p317_031,0.04708486050367355,0.3111474812030792,0.1757112443447113,0.2293469445668947
p317,p317_032,-0.06925366818904877,0.20189672708511353,0.05725371092557907,0.05061001940377838
p317,p317_033,0.0338316485285759,0.2341926097869873,0.12955830991268158,0.11447741496276348
p317,p317_034,0.04678458347916603,0.2531319856643677,0.19396916031837463,0.18032985062433188
p317,p317_035,0.014994887635111809,0.21625179052352905,0.10914219915866852,0.04819659873343767
p317,p317_036,-0.03022238239645958,0.30581676959991455,0.10013410449028015,0.04656578190651832
p317,p317_037,-0.0507553368806839,0.259036660194397,0.14576174318790436,0.15611798947969904
p317,p317_038,0.005215038545429707,0.29373082518577576,0.18912136554718018,0.06380890003173145
p317,p317_039,0.020381981506943703,0.2873704731464386,0.17247623205184937,0.16149391969865134
p317,p317_040,-0.04804104566574097,0.26923292875289917,0.08105231076478958,0.08953939864350165
p317,p317_041,-0.009442916139960289,0.2324056625366211,0.14922066032886505,0.10320136706445301
p317,p317_042,0.02417208068072796,0.2752014994621277,0.17786794900894165,0.034068047808987416
p317,p317_043,0.049614068120718,0.20786990225315094,0.08572687953710556,0.12177989843314029
p317,p317_044,0.02087067998945713,0.22535860538482666,0.1370781809091568,0.11573484575919263
p317,p317_045,0.03166717290878296,0.29362058639526367,0.19456593692302704,0.26728905570720907
p281,p281_002,0.12876282632350922,0.41952404379844666,0.3505728840827942,0.3194177954396947
p281,p281_003,-0.0014083413407206535,0.25222674012184143,0.16269813477993011,0.2819552964500246
p281,p281_004,-0.07266741245985031,0.2729468047618866,0.1357259303331375,0.2106721212209278
p281,p281_005,-0.08703452348709106,0.18753363192081451,0.017212631180882454,-0.008874421501711513
p281,p281_006,0.00579157005995512,0.2540196180343628,0.19518987834453583,0.09679607714547034
p281,p281_007,-0.0710442066192627,0.13189080357551575,0.03817254677414894,-0.03142783479394798
